userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,"cuma mau liat tag aja harus premium, langsung uninstall",2,2025-03-19 00:46:54,-1,negative,cuma mau liat tag aja harus premium langsung uninstall,cuma mau lihat tag saja harus premium langsung uninstall,lihat tag premium langsung uninstall,"['lihat', 'tag', 'premium', 'langsung', 'uninstall']","['lihat', 'tag', 'premium', 'langsung', 'uninstall']",lihat premium langsung uninstall
Pengguna Google,"Mau gini harus premium pengen banget mau kaya, paling ni apk di pake org 1x 2x trus di hapus.",1,2025-03-19 00:28:35,-1,negative,mau gini harus premium pengen banget mau kaya paling ni apk di pake org 1x 2x trus di hapus,mau begini harus premium pengin banget mau kayak paling nih apk di pakai orang 1x 2x terus di hapus,premium pengin banget kayak nih apk pakai orang 1x 2x hapus,"['premium', 'pengin', 'banget', 'kayak', 'nih', 'apk', 'pakai', 'orang', '1x', '2x', 'hapus']","['premium', 'pengin', 'banget', 'kayak', 'nih', 'apk', 'pakai', 'orang', '1x', '2x', 'hapus']",premium pengin banget kayak pakai orang hapus
Pengguna Google,siip,5,2025-03-19 00:22:47,1,positive,siip,sip,sip,['sip'],['sip'],
Pengguna Google,tolong saya tidak mau lagi berlangganan saya rugi besar . apk ga jelas,1,2025-03-19 00:08:43,-1,negative,tolong saya tidak mau lagi berlangganan saya rugi besar apk ga jelas,tolong saya tidak mau lagi berlangganan saya rugi besar apk tidak jelas,tolong berlangganan rugi apk,"['tolong', 'berlangganan', 'rugi', 'apk']","['tolong', 'langgan', 'rugi', 'apk']",tolong langgan rugi
Pengguna Google,"kenapa batas hanya 1 itu pun per bulan, sama aja ga pakai+pemaksaan premium",1,2025-03-18 23:54:53,-1,negative,kenapa batas hanya 1 itu pun per bulan sama aja ga pakai pemaksaan premium,kenapa batas hanya 1 itu pun per bulan sama saja tidak pakai pemaksaan premium,batas 1 pakai pemaksaan premium,"['batas', '1', 'pakai', 'pemaksaan', 'premium']","['batas', '1', 'pakai', 'paksa', 'premium']",batas pakai paksa premium
Pengguna Google,Lumayan,5,2025-03-18 23:46:27,1,positive,lumayan,lumayan,lumayan,['lumayan'],['lumayan'],lumayan
Pengguna Google,"Aplikasi bobrok gak jelas bgt, anda ini bikin aplikasi gimana si, dulu gampang login, sekarang mau login susah karena habis ganti hp. Kenapa setiap mau login masuk keterangan nya masuk pake google susah verivikasi nya, masuk pake email susah verivikasi nya . Malah konyolnya bisa masuk buat akun baru ganti nomer kan aneh pekok, padahal dulu udh di daftarin nomer yg saya pake sama email-nya inget sekali, tapi gak jelas susah login payahhhh..!!! Udh aplikasi gak jelas privasi orang jadi kelihatan.!",1,2025-03-18 22:21:45,-1,negative,aplikasi bobrok gak jelas bgt anda ini bikin aplikasi gimana si dulu gampang login sekarang mau login susah karena habis ganti hp kenapa setiap mau login masuk keterangan nya masuk pake google susah verivikasi nya masuk pake email susah verivikasi nya malah konyolnya bisa masuk buat akun baru ganti nomer kan aneh pekok padahal dulu udh di daftarin nomer yg saya pake sama email nya inget sekali tapi gak jelas susah login payahhhh udh aplikasi gak jelas privasi orang jadi kelihatan,aplikasi bobrok tidak jelas banget anda ini bikin aplikasi bagaimana sih dulu gampang login sekarang mau login susah karena habis ganti hp kenapa setiap mau login masuk keterangan ya masuk pakai google susah verivikasi ya masuk pakai email susah verivikasi ya malah konyolnya bisa masuk buat akun baru ganti nomer kan aneh pekok padahal dulu sudah di daftarin nomer yang saya pakai sama email ya ingat sekali tapi tidak jelas susah login payahhhh sudah aplikasi tidak jelas privasi orang jadi kelihatan,aplikasi bobrok banget bikin aplikasi sih gampang login login susah habis ganti hp login masuk keterangan ya masuk pakai google susah verivikasi ya masuk pakai email susah verivikasi ya konyolnya masuk akun ganti nomer aneh pekok daftarin nomer pakai email ya susah login payahhhh aplikasi privasi orang,"['aplikasi', 'bobrok', 'banget', 'bikin', 'aplikasi', 'sih', 'gampang', 'login', 'login', 'susah', 'habis', 'ganti', 'hp', 'login', 'masuk', 'keterangan', 'ya', 'masuk', 'pakai', 'google', 'susah', 'verivikasi', 'ya', 'masuk', 'pakai', 'email', 'susah', 'verivikasi', 'ya', 'konyolnya', 'masuk', 'akun', 'ganti', 'nomer', 'aneh', 'pekok', 'daftarin', 'nomer', 'pakai', 'email', 'ya', 'susah', 'login', 'payahhhh', 'aplikasi', 'privasi', 'orang']","['aplikasi', 'bobrok', 'banget', 'bikin', 'aplikasi', 'sih', 'gampang', 'login', 'login', 'susah', 'habis', 'ganti', 'hp', 'login', 'masuk', 'terang', 'ya', 'masuk', 'pakai', 'google', 'susah', 'verivikasi', 'ya', 'masuk', 'pakai', 'email', 'susah', 'verivikasi', 'ya', 'konyol', 'masuk', 'akun', 'ganti', 'nomer', 'aneh', 'kok', 'daftarin', 'nomer', 'pakai', 'email', 'ya', 'susah', 'login', 'payahhhh', 'aplikasi', 'privasi', 'orang']",aplikasi bobrok banget bikin aplikasi gampang login login susah habis ganti login masuk terang masuk pakai google susah verivikasi masuk pakai email susah verivikasi konyol masuk akun ganti nomer aneh daftarin nomer pakai email susah login payahhhh aplikasi privasi orang
Pengguna Google,buruk,1,2025-03-18 21:26:00,-1,negative,buruk,buruk,buruk,['buruk'],['buruk'],buruk
Pengguna Google,bagus,4,2025-03-18 21:20:39,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,bagus dan mantap,5,2025-03-18 21:17:58,1,positive,bagus dan mantap,bagus dan mantap,bagus mantap,"['bagus', 'mantap']","['bagus', 'mantap']",bagus mantap
Pengguna Google,ok,5,2025-03-18 18:41:38,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,mantapp,5,2025-03-18 17:52:01,1,positive,mantapp,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,sangat bagus benget cwek saya langsung ketahuan selingkuh,5,2025-03-18 17:36:42,1,positive,sangat bagus benget cwek saya langsung ketahuan selingkuh,sangat bagus benget cewek saya langsung ketahuan selingkuh,bagus benget cewek langsung ketahuan selingkuh,"['bagus', 'benget', 'cewek', 'langsung', 'ketahuan', 'selingkuh']","['bagus', 'benget', 'cewek', 'langsung', 'tahu', 'selingkuh']",bagus benget cewek langsung tahu selingkuh
Pengguna Google,aplikasi tolol,1,2025-03-18 17:31:52,-1,negative,aplikasi tolol,aplikasi tolol,aplikasi tolol,"['aplikasi', 'tolol']","['aplikasi', 'tolol']",aplikasi tolol
Pengguna Google,Sekarang cek nomer penipu bayar.. jadi susah,1,2025-03-18 17:02:33,-1,negative,sekarang cek nomer penipu bayar jadi susah,sekarang cek nomer penipu bayar jadi susah,cek nomer penipu bayar susah,"['cek', 'nomer', 'penipu', 'bayar', 'susah']","['cek', 'nomer', 'tipu', 'bayar', 'susah']",nomer tipu bayar susah
Pengguna Google,toppp,5,2025-03-18 16:57:14,1,positive,toppp,toppp,toppp,['toppp'],['toppp'],toppp
Pengguna Google,"Kenapa di cantumkan nomor telepon saya sendiri susah banget mlh keluar kata2 nomer tidak sah, dlu saya pakek ini g seribet ini sekarang ribet banget",1,2025-03-18 16:26:16,-1,negative,kenapa di cantumkan nomor telepon saya sendiri susah banget mlh keluar kata2 nomer tidak sah dlu saya pakek ini g seribet ini sekarang ribet banget,kenapa di cantumkan nomor telepon saya sendiri susah banget malah keluar kata-kata nomer tidak sah dulu saya pakai ini tidak seribet ini sekarang ribet banget,cantumkan nomor telepon susah banget kata-kata nomer sah pakai seribet ribet banget,"['cantumkan', 'nomor', 'telepon', 'susah', 'banget', 'kata', 'kata', 'nomer', 'sah', 'pakai', 'seribet', 'ribet', 'banget']","['cantum', 'nomor', 'telepon', 'susah', 'banget', 'kata', 'kata', 'nomer', 'sah', 'pakai', 'seribet', 'ribet', 'banget']",cantum nomor telepon susah banget kata kata nomer pakai seribet ribet banget
Pengguna Google,"buruk sekali, gabisa verifikasi padahal nomor sudah benar dan jaringan bagus. kecewa berat sama get contact dari dulu pernah download sama aja tetep gabisa verifikasi",1,2025-03-18 16:13:24,-1,negative,buruk sekali gabisa verifikasi padahal nomor sudah benar dan jaringan bagus kecewa berat sama get contact dari dulu pernah download sama aja tetep gabisa verifikasi,buruk sekali tidak bisa verifikasi padahal nomor sudah benar dan jaringan bagus kecewa berat sama get contact dari dulu pernah download sama saja tetap tidak bisa verifikasi,buruk verifikasi nomor jaringan bagus kecewa berat get contact download verifikasi,"['buruk', 'verifikasi', 'nomor', 'jaringan', 'bagus', 'kecewa', 'berat', 'get', 'contact', 'download', 'verifikasi']","['buruk', 'verifikasi', 'nomor', 'jaring', 'bagus', 'kecewa', 'berat', 'get', 'contact', 'download', 'verifikasi']",buruk verifikasi nomor jaring bagus kecewa berat contact download verifikasi
Pengguna Google,"gjls da, org mau ngecek no mlah gbsa msuk kocak",1,2025-03-18 16:10:35,-1,negative,gjls da org mau ngecek no mlah gbsa msuk kocak,gjls dah orang mau mengecek no malah gbsa masuk kocak,gjls dah orang mengecek no gbsa masuk kocak,"['gjls', 'dah', 'orang', 'mengecek', 'no', 'gbsa', 'masuk', 'kocak']","['gjls', 'dah', 'orang', 'ecek', 'no', 'gbsa', 'masuk', 'kocak']",gjls orang ecek gbsa masuk kocak
Pengguna Google,sangat membantu mencari nomer yang tidak dikenal,5,2025-03-18 15:49:09,1,positive,sangat membantu mencari nomer yang tidak dikenal,sangat membantu mencari nomer yang tidak dikenal,membantu mencari nomer dikenal,"['membantu', 'mencari', 'nomer', 'dikenal']","['bantu', 'cari', 'nomer', 'kenal']",bantu cari nomer kenal
Pengguna Google,Dapat mengetahui nomor spam dan nomor2 penipu,5,2025-03-18 15:48:22,1,positive,dapat mengetahui nomor spam dan nomor2 penipu,dapat mengetahui nomor spam dan nomor2 penipu,nomor spam nomor2 penipu,"['nomor', 'spam', 'nomor2', 'penipu']","['nomor', 'spam', 'nomor2', 'tipu']",nomor spam nomor2 tipu
Pengguna Google,bagus,5,2025-03-18 15:45:01,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,hadeh harus prem,1,2025-03-18 15:20:27,-1,negative,hadeh harus prem,hadeh harus prem,hadeh prem,"['hadeh', 'prem']","['hadeh', 'prem']",hadeh prem
Pengguna Google,Get contact sllu di telepon mulu setiap hari Mohon di perbaikannya ya Makasih,2,2025-03-18 15:06:34,-1,negative,get contact sllu di telepon mulu setiap hari mohon di perbaikannya ya makasih,get contact selalu di telepon mulu setiap hari mohon di perbaikannya ya terima kasih,get contact telepon mulu mohon perbaikannya ya terima kasih,"['get', 'contact', 'telepon', 'mulu', 'mohon', 'perbaikannya', 'ya', 'terima', 'kasih']","['get', 'contact', 'telepon', 'mulu', 'mohon', 'baik', 'ya', 'terima', 'kasih']",contact telepon mulu mohon baik terima kasih
Pengguna Google,sangat bermanfaat,2,2025-03-18 15:02:06,-1,negative,sangat bermanfaat,sangat bermanfaat,bermanfaat,['bermanfaat'],['manfaat'],manfaat
Pengguna Google,"Kalo mau liat tag di nomor telp pliss kasih kesempatan kayak 3 aja itu udah cukup kakk, kalo pas download itu kesempatan tag nya 0 itu kayk agak ngeselin, plis kak balikin lagi kesempatan liat tag di nomor telpon nya kayak yng lama, soalnya aku ga bisa liat tag di no ku sendiri, karena ada yng ngetag aku Lont3 itu tag nya paling bawahh dan aku ga bisa liat, pliss kembalikan kesempatan buat liat tag nomor telp yang lama.. 🙏🏻🙏🏻",4,2025-03-18 14:57:08,1,positive,kalo mau liat tag di nomor telp pliss kasih kesempatan kayak 3 aja itu udah cukup kakk kalo pas download itu kesempatan tag nya 0 itu kayk agak ngeselin plis kak balikin lagi kesempatan liat tag di nomor telpon nya kayak yng lama soalnya aku ga bisa liat tag di no ku sendiri karena ada yng ngetag aku lont3 itu tag nya paling bawahh dan aku ga bisa liat pliss kembalikan kesempatan buat liat tag nomor telp yang lama,kalau mau lihat tag di nomor telp pliss kasih kesempatan kayak 3 saja itu sudah cukup kak kalau pas download itu kesempatan tag ya 0 itu kayk agak mengesalkan plis kak balikin lagi kesempatan lihat tag di nomor telpon ya kayak yang lama soalnya aku tidak bisa lihat tag di no ku sendiri karena ada yang ngetag aku lont3 itu tag ya paling bawahh dan aku tidak bisa lihat pliss kembalikan kesempatan buat lihat tag nomor telp yang lama,lihat tag nomor telp pliss kasih kesempatan kayak 3 kak pas download kesempatan tag ya 0 kayk mengesalkan plis kak balikin kesempatan lihat tag nomor telpon ya kayak lihat tag no ku ngetag lont3 tag ya bawahh lihat pliss kembalikan kesempatan lihat tag nomor telp,"['lihat', 'tag', 'nomor', 'telp', 'pliss', 'kasih', 'kesempatan', 'kayak', '3', 'kak', 'pas', 'download', 'kesempatan', 'tag', 'ya', '0', 'kayk', 'mengesalkan', 'plis', 'kak', 'balikin', 'kesempatan', 'lihat', 'tag', 'nomor', 'telpon', 'ya', 'kayak', 'lihat', 'tag', 'no', 'ku', 'ngetag', 'lont3', 'tag', 'ya', 'bawahh', 'lihat', 'pliss', 'kembalikan', 'kesempatan', 'lihat', 'tag', 'nomor', 'telp']","['lihat', 'tag', 'nomor', 'telp', 'pliss', 'kasih', 'sempat', 'kayak', '3', 'kak', 'pas', 'download', 'sempat', 'tag', 'ya', '0', 'kayk', 'kesal', 'plis', 'kak', 'balikin', 'sempat', 'lihat', 'tag', 'nomor', 'telpon', 'ya', 'kayak', 'lihat', 'tag', 'no', 'ku', 'ngetag', 'lont3', 'tag', 'ya', 'bawahh', 'lihat', 'pliss', 'kembali', 'sempat', 'lihat', 'tag', 'nomor', 'telp']",lihat nomor telp pliss kasih sempat kayak download sempat kayk kesal plis balikin sempat lihat nomor telpon kayak lihat ngetag lont3 bawahh lihat pliss kembali sempat lihat nomor telp
Pengguna Google,"demi apa ini???? saya pribadi ga suka bgttttt sama apk inii, knpa sellu ada iklan dan harus ke premium???? bukankah, apk ini wajar di miliki siapapun tanpa update ke premium y?????? semoga bisa lebih sukses lgi buat apknya.!",5,2025-03-18 14:36:49,1,positive,demi apa ini saya pribadi ga suka bgttttt sama apk inii knpa sellu ada iklan dan harus ke premium bukankah apk ini wajar di miliki siapapun tanpa update ke premium y semoga bisa lebih sukses lgi buat apknya,demi apa ini saya pribadi tidak suka bgttttt sama apk ini kenapa sellu ada iklan dan harus ke premium bukankah apk ini wajar di miliki siapapun tanpa update ke premium ya semoga bisa lebih sukses lagi buat apknya,pribadi suka bgttttt apk sellu iklan premium apk wajar miliki update premium ya semoga sukses apknya,"['pribadi', 'suka', 'bgttttt', 'apk', 'sellu', 'iklan', 'premium', 'apk', 'wajar', 'miliki', 'update', 'premium', 'ya', 'semoga', 'sukses', 'apknya']","['pribadi', 'suka', 'bgttttt', 'apk', 'sellu', 'iklan', 'premium', 'apk', 'wajar', 'milik', 'update', 'premium', 'ya', 'moga', 'sukses', 'apknya']",pribadi suka bgttttt sellu iklan premium wajar milik update premium moga sukses apknya
Pengguna Google,kurang bagus aja sihhh,3,2025-03-18 14:33:34,0,neutral,kurang bagus aja sihhh,kurang bagus saja sih,bagus sih,"['bagus', 'sih']","['bagus', 'sih']",bagus
Pengguna Google,"Dulu sebelum berbayar sangat membantu , maaf bintang satu saya pengguna gratisan . Jadi gk ngebantu semenjak berbayar ,trx",1,2025-03-18 14:08:14,-1,negative,dulu sebelum berbayar sangat membantu maaf bintang satu saya pengguna gratisan jadi gk ngebantu semenjak berbayar trx,dulu sebelum berbayar sangat membantu maaf bintang satu saya pengguna gratisan jadi tidak membantu semenjak berbayar trx,berbayar membantu maaf bintang pengguna gratisan membantu semenjak berbayar trx,"['berbayar', 'membantu', 'maaf', 'bintang', 'pengguna', 'gratisan', 'membantu', 'semenjak', 'berbayar', 'trx']","['bayar', 'bantu', 'maaf', 'bintang', 'guna', 'gratis', 'bantu', 'semenjak', 'bayar', 'trx']",bayar bantu maaf bintang guna gratis bantu semenjak bayar
Pengguna Google,tidak bisa dbuka,1,2025-03-18 14:07:51,-1,negative,tidak bisa dbuka,tidak bisa dbuka,dbuka,['dbuka'],['dbuka'],dbuka
Pengguna Google,apalah apk nya makin kesini makin kesini apa apa bayar,1,2025-03-18 13:48:21,-1,negative,apalah apk nya makin kesini makin kesini apa apa bayar,apalah apk ya makin kesini makin kesini apa apa bayar,apalah apk ya kesini kesini bayar,"['apalah', 'apk', 'ya', 'kesini', 'kesini', 'bayar']","['apa', 'apk', 'ya', 'kesini', 'kesini', 'bayar']",kesini kesini bayar
Pengguna Google,nice,5,2025-03-18 13:27:47,1,positive,nice,nice,nice,['nice'],['nice'],nice
Pengguna Google,"mau masuk aja di persulit,privikasi gagal terus",1,2025-03-18 13:04:08,-1,negative,mau masuk aja di persulit privikasi gagal terus,mau masuk saja di persulit privikasi gagal terus,masuk persulit privikasi gagal,"['masuk', 'persulit', 'privikasi', 'gagal']","['masuk', 'sulit', 'privikasi', 'gagal']",masuk sulit privikasi gagal
Pengguna Google,👍,5,2025-03-18 12:29:37,1,positive,,,,[],[],
Pengguna Google,"aplikasi jelek susah masuk, katanya terlalu banyak permintaan verifikasi padahal baru mau masuk",1,2025-03-18 12:24:31,-1,negative,aplikasi jelek susah masuk katanya terlalu banyak permintaan verifikasi padahal baru mau masuk,aplikasi jelek susah masuk katanya terlalu banyak permintaan verifikasi padahal baru mau masuk,aplikasi jelek susah masuk permintaan verifikasi masuk,"['aplikasi', 'jelek', 'susah', 'masuk', 'permintaan', 'verifikasi', 'masuk']","['aplikasi', 'jelek', 'susah', 'masuk', 'minta', 'verifikasi', 'masuk']",aplikasi jelek susah masuk minta verifikasi masuk
Pengguna Google,apk nya emang bagus tapi saat verifikasi gagal Mulu padahal dah bener,2,2025-03-18 12:19:02,-1,negative,apk nya emang bagus tapi saat verifikasi gagal mulu padahal dah bener,apk ya memang bagus tapi saat verifikasi gagal mulu padahal sudah benar,apk ya bagus verifikasi gagal mulu,"['apk', 'ya', 'bagus', 'verifikasi', 'gagal', 'mulu']","['apk', 'ya', 'bagus', 'verifikasi', 'gagal', 'mulu']",bagus verifikasi gagal mulu
Pengguna Google,Makin gk jelas apknya,1,2025-03-18 12:03:41,-1,negative,makin gk jelas apknya,makin tidak jelas apknya,apknya,['apknya'],['apknya'],apknya
Pengguna Google,Skrg malah ga bisa apa apa. Tambahin iklan gpp. Tapi jangan semuanya premium,2,2025-03-18 11:46:27,-1,negative,skrg malah ga bisa apa apa tambahin iklan gpp tapi jangan semuanya premium,sekarang malah tidak bisa apa apa tambahkan iklan tidak apa-apa tapi jangan semuanya premium,tambahkan iklan apa-apa premium,"['tambahkan', 'iklan', 'apa', 'apa', 'premium']","['tambah', 'iklan', 'apa', 'apa', 'premium']",tambah iklan premium
Pengguna Google,Rampok baru lihat 5 kontok auto gk bisa di pakai,1,2025-03-18 11:07:50,-1,negative,rampok baru lihat 5 kontok auto gk bisa di pakai,rampok baru lihat 5 kontok auto tidak bisa di pakai,rampok lihat 5 kontok auto pakai,"['rampok', 'lihat', '5', 'kontok', 'auto', 'pakai']","['rampok', 'lihat', '5', 'kontok', 'auto', 'pakai']",rampok lihat kontok auto pakai
Pengguna Google,aduhh ko sekarang getcontact gini ya? login aja ribet banget di suruh verifikasi tapi malah gagal terus hadehh,1,2025-03-18 10:23:12,-1,negative,aduhh ko sekarang getcontact gini ya login aja ribet banget di suruh verifikasi tapi malah gagal terus hadehh,aduh kok sekarang getcontact begini ya login saja ribet banget di suruh verifikasi tapi malah gagal terus hadehh,aduh getcontact ya login ribet banget suruh verifikasi gagal hadehh,"['aduh', 'getcontact', 'ya', 'login', 'ribet', 'banget', 'suruh', 'verifikasi', 'gagal', 'hadehh']","['aduh', 'getcontact', 'ya', 'login', 'ribet', 'banget', 'suruh', 'verifikasi', 'gagal', 'hadehh']",aduh getcontact login ribet banget suruh verifikasi gagal hadehh
